id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,relevance_score
in-ea4ea2bf6ec8bf09,indeed,https://www.indeed.com/viewjob?jk=ea4ea2bf6ec8bf09,https://www.careers-page.com/mercor/job/633VXX3W?utm_medium=free_job_board&utm_source=indeed,Quantitative Traders,MERCOR,"New York, NY, US",2025-11-20,[],,,,,,False,,,,[],,https://www.indeed.com/cmp/Mercor,,https://www.mercor.be/,,,,,1.0
in-aec64236286873a7,indeed,https://www.indeed.com/viewjob?jk=aec64236286873a7,https://job-boards.greenhouse.io/miopartners/jobs/5019655008,Execution Trader,MIO Partners,"New York, NY, US",2025-12-04,[],description,yearly,160000.0,160000.0,USD,False,,,,[],,https://www.indeed.com/cmp/Mio-Partners,,,,,,,0.9
in-633fcd5e8d08d8a2,indeed,https://www.indeed.com/viewjob?jk=633fcd5e8d08d8a2,https://jsv3.recruitics.com/redirect?rx_cid=3618&rx_jobId=R-0000150015&rx_url=https%3A%2F%2Fjobs.rbc.com%2Fca%2Fen%2Fjob%2FR-0000150015%3Frx_a%3D0%26rx_c%3D%26rx_ch%3Djobp4p%26rx_group%3D300081%26rx_id%3Dbaa5d813-d138-11f0-8117-c766d9dc5a6d%26rx_job%3DR-0000150015%26rx_medium%3Dcpc%26rx_r%3Dnone%26rx_source%3Dindeed%26rx_ts%3D20251220T060417Z%26rx_vp%3Dcpc%26source%3DAPPLICANT_SOURCE_INDEEDORGANIC%26utm_medium%3Dcpc%26utm_source%3Dindeedorganic,"Vice President, Quantitative Analyst",RBC,"New York, NY, US",2025-12-04,[],description,yearly,135000.0,225000.0,USD,False,,,,[],,https://www.indeed.com/cmp/Rbc,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/24b5226a07f0233c415dc4023ca92a38,http://www.rbc.com,"Toronto, ON","10,000+",more than $10B (USD),"The Royal Bank of Canada is the largest financial institution in Canada, as measured by deposits, revenues, and market capitalization.",0.9
in-07e8545eecd11e11,indeed,https://www.indeed.com/viewjob?jk=07e8545eecd11e11,https://anticapital.applytojob.com/apply/kDE9E1630X/Prediction-Markets-TraderMarket-Maker?source=INDE&~,Prediction Markets Trader/Market Maker,Anti Capital,"New York, NY, US",2025-12-03,[],description,yearly,100000.0,250000.0,USD,False,,,,[],,https://www.indeed.com/cmp/Anti-Capital,,,,,,,0.9
in-a4eaf0d1d15e4465,indeed,https://www.indeed.com/viewjob?jk=a4eaf0d1d15e4465,https://higher.gs.com/roles/156138,"Quantitative Strategist, Global Banking & Markets, Global Currency and Emerging Markets (GCEM)",Goldman Sachs,"New York, NY, US",2025-11-28,[],description,yearly,150000.0,225000.0,USD,False,,,,[],"Banks And Financial Services, Banks And Financial Services",https://www.indeed.com/cmp/Goldman-Sachs,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b7ac5861c1a32f420ae39e799363674d,http://www.goldmansachs.com,"200 West St.
New York NY, United States 10282","10,000+",more than $10B (USD),"Founded in 1869, the firm is headquartered in New York and maintains offices in all major financial centers around the world.",0.9
in-1ef8965fb242cb58,indeed,https://www.indeed.com/viewjob?jk=1ef8965fb242cb58,https://careers.gic.com.sg/job/New-York-AssociateAVP%2C-Quantitative-Strategist%2C-Structured-Product-Group/1330544366/,"Associate/AVP, Quantitative Strategist, Structured Product Group",GIC,"New York, NY, US",2025-11-20,[],,,,,,False,,,,[],,https://www.indeed.com/cmp/Gic-fd5d6266,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/da153389950326e03e44c23254788f9e,https://gic.careers,Singapore,"1,001 to 5,000",Decline to state,"At GIC, we have one purpose: to generate good returns for present and future generations of Singaporeans, while benefiting the local communities we invest in around the world.",0.9
in-1f0b10aa77ead8c0,indeed,https://www.indeed.com/viewjob?jk=1f0b10aa77ead8c0,https://higher.gs.com/roles/155541,"Quantitative Strategist, Global Banking & Markets, Goldman Sachs Electronic Trading (GSET)",Goldman Sachs,"New York, NY, US",2025-11-18,[],description,yearly,150000.0,300000.0,USD,False,,,,[],"Banks And Financial Services, Banks And Financial Services",https://www.indeed.com/cmp/Goldman-Sachs,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b7ac5861c1a32f420ae39e799363674d,http://www.goldmansachs.com,"200 West St.
New York NY, United States 10282","10,000+",more than $10B (USD),"Founded in 1869, the firm is headquartered in New York and maintains offices in all major financial centers around the world.",0.9
in-10e7eb0e90176474,indeed,https://www.indeed.com/viewjob?jk=10e7eb0e90176474,https://www.chicagotrading.com/posting.php?req=4575948005-Chicago-NewYork&view=grouped,Principal Quantitative Researcher - Systematic,Chicago Trading Company,"New York, NY, US",2025-11-06,[],description,yearly,250000.0,300000.0,USD,False,,,,info@chicagotrading.com,,https://www.indeed.com/cmp/Chicago-Trading-Company,,https://www.chicagotrading.com,Chicago,201 to 500,,,0.9
in-451fc9488f6c3b82,indeed,https://www.indeed.com/viewjob?jk=451fc9488f6c3b82,https://www.chicagotrading.com/posting.php?req=4564801005-Chicago-NewYork&view=grouped,Quantitative Researcher - Systematic,Chicago Trading Company,"New York, NY, US",2025-11-04,[],description,yearly,200000.0,300000.0,USD,False,,,,info@chicagotrading.com,,https://www.indeed.com/cmp/Chicago-Trading-Company,,https://www.chicagotrading.com,Chicago,201 to 500,,,0.9
in-a1300433046ebb27,indeed,https://www.indeed.com/viewjob?jk=a1300433046ebb27,https://tnl2.jometer.com/v2/job?jz=581jn680f132a0fd57ef4e5ba60c090ad37f9FAAAKAAAAABQ&utm_source=joveo&publisher=Indeed-organic,Systematic Algo Trading Strategies - Quantitative Researcher - Vice President,Wells Fargo,"New York, NY, US",2025-10-30,[],description,yearly,191000.0,305000.0,USD,False,,,,[],,https://www.indeed.com/cmp/Wells-Fargo,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8420576b1d6cf9bd2b2e883e847486f9,https://www.wellsfargojobs.com/en/well-life/,"San Francisco, CA","10,000+",more than $10B (USD),"At Wells Fargo, we provide opportunities that go beyond just your career. Whatever living a Well Life looks like to you, you'll find it here. Learn more at wellsfargojobs.com/well-life. ",0.9
